order_id,order_date,ship_date,category,sales,quantity,profit
149972,21/09/2012,23/09/2012,Fasteners,7.9,2,2.53
154599,12/04/2011,17/04/2011,Phones,1075.09,14,94.07
154599,12/04/2011,17/04/2011,Phones,438.37,4,38.36
154599,12/04/2011,17/04/2011,Binders,18.09,7,6.56
154599,12/04/2011,17/04/2011,Bookcases,308.5,3,-18.15
110163,01/11/2012,04/11/2012,Art,7.88,1,1.77
143329,04/11/2014,09/11/2014,Furnishings,41.37,3,17.38
159380,12/05/2012,16/05/2012,Paper,12.84,3,5.78
159380,12/05/2012,16/05/2012,Paper,25.68,6,11.56
148635,25/07/2012,27/07/2012,Fasteners,9.42,2,0.47
148635,25/07/2012,27/07/2012,Paper,12.96,2,6.22
148635,25/07/2012,27/07/2012,Bookcases,704.9,5,56.39
148635,25/07/2012,27/07/2012,Chairs,561.57,2,28.08
160500,06/05/2013,09/05/2013,Binders,6.72,5,2.35
160500,06/05/2013,09/05/2013,Tables,298.78,3,7.47
100202,01/01/2014,06/01/2014,Phones,302.38,3,22.68
148915,01/11/2011,05/11/2011,Storage,443.92,5,-94.33
148915,01/11/2011,05/11/2011,Phones,155.98,3,54.59
110842,12/11/2014,17/11/2014,Appliances,10.89,1,2.83
110842,12/11/2014,17/11/2014,Paper,19.44,3,9.33
110842,12/11/2014,17/11/2014,Binders,121.6,5,39.52
128594,27/08/2013,30/08/2013,Chairs,1603.14,4,100.2
103828,14/08/2014,14/08/2014,Storage,31.44,3,8.49
103828,14/08/2014,14/08/2014,Appliances,83.79,7,22.62
103828,14/08/2014,14/08/2014,Art,59.52,3,15.48
103828,14/08/2014,14/08/2014,Supplies,31.92,4,9.26
148040,22/03/2011,26/03/2011,Paper,74.35,3,23.24
148040,22/03/2011,26/03/2011,Chairs,314.35,3,-35.36
135167,16/06/2014,21/06/2014,Art,4.26,1,1.75
137022,17/11/2014,23/11/2014,Storage,811.28,8,24.34
167339,21/01/2013,23/01/2013,Chairs,153.57,2,-5.76
167339,21/01/2013,23/01/2013,Chairs,1013.49,7,76.01
130799,12/11/2013,17/11/2013,Furnishings,6.96,4,2.23
164483,30/01/2013,03/02/2013,Binders,17.46,2,5.89
159856,19/10/2013,23/10/2013,Chairs,307.92,5,-34.64
102099,19/12/2014,20/12/2014,Art,6.63,3,1.79
102099,19/12/2014,20/12/2014,Paper,12.96,2,6.22
102099,19/12/2014,20/12/2014,Paper,32.4,5,15.55
164049,03/11/2014,07/11/2014,Paper,23.85,5,10.73
127586,26/09/2011,30/09/2011,Storage,310.12,2,80.63
166415,20/02/2014,24/02/2014,Fasteners,11.22,3,0.22
164329,31/01/2014,31/01/2014,Storage,129.3,2,6.47
168564,08/08/2012,08/08/2012,Binders,6.61,2,2.23
168564,08/08/2012,08/08/2012,Binders,7.28,2,2.73
168564,08/08/2012,08/08/2012,Chairs,144.78,1,10.86
169040,07/12/2013,13/12/2013,Phones,156.79,1,13.72
169040,07/12/2013,13/12/2013,Phones,431.98,3,27
169040,07/12/2013,13/12/2013,Envelopes,35.89,1,16.15
169040,07/12/2013,13/12/2013,Binders,47.21,7,15.34
169040,07/12/2013,13/12/2013,Paper,248.08,7,116.6
169040,07/12/2013,13/12/2013,Paper,189.7,5,89.16
169040,07/12/2013,13/12/2013,Binders,59.81,3,19.44
126242,20/11/2014,25/11/2014,Storage,305.01,9,76.25
126242,20/11/2014,25/11/2014,Furnishings,18.7,1,7.11
166443,05/11/2013,06/11/2013,Furnishings,38.29,7,16.46
169859,15/12/2014,19/12/2014,Furnishings,26.25,3,11.03
169859,15/12/2014,19/12/2014,Binders,64.96,14,22.74
169859,15/12/2014,19/12/2014,Envelopes,43.7,5,20.54
134915,13/11/2014,13/11/2014,Accessories,41.6,4,13
134915,13/11/2014,13/11/2014,Paper,23.12,5,8.38
134915,13/11/2014,13/11/2014,Chairs,113.89,2,9.97
134915,13/11/2014,13/11/2014,Furnishings,113.57,2,-5.68
134915,13/11/2014,13/11/2014,Phones,7.92,2,0.69
134915,13/11/2014,13/11/2014,Phones,671.98,2,50.4
158456,24/12/2012,29/12/2012,Binders,19.94,4,7.23
158456,24/12/2012,29/12/2012,Fasteners,45.92,4,21.58
143665,27/04/2014,02/05/2014,Paper,20.34,3,9.36
143665,27/04/2014,02/05/2014,Labels,39.28,8,19.25
137428,17/12/2014,22/12/2014,Chairs,81.57,2,9.18
137428,17/12/2014,22/12/2014,Chairs,97.18,2,6.07
137428,17/12/2014,22/12/2014,Binders,24.32,5,8.21
137428,17/12/2014,22/12/2014,Furnishings,18.96,2,7.58
131310,12/07/2011,18/07/2011,Chairs,123.14,4,13.85
131310,12/07/2011,18/07/2011,Binders,11.26,4,3.8
112872,06/12/2011,11/12/2011,Storage,53.42,3,4.67
112872,06/12/2011,11/12/2011,Tables,275.49,1,-170.8
139010,21/02/2013,26/02/2013,Accessories,12.99,1,0.78
139010,21/02/2013,26/02/2013,Binders,18.56,4,6.5
139010,21/02/2013,26/02/2013,Storage,449.15,5,8.98
139010,21/02/2013,26/02/2013,Binders,31.25,7,10.94
112893,10/09/2013,14/09/2013,Binders,55.36,4,18.68
150532,14/07/2011,21/07/2011,Storage,55.92,5,6.29
130729,24/10/2011,29/10/2011,Binders,34.27,3,11.14
134845,18/04/2014,24/04/2014,Binders,12.03,5,-9.22
134845,18/04/2014,24/04/2014,Machines,2549.99,5,-3399.98
134845,18/04/2014,24/04/2014,Binders,21.59,2,-15.84
134845,18/04/2014,24/04/2014,Binders,8.96,6,-6.57
134845,18/04/2014,24/04/2014,Paper,20.74,4,7.26
123568,08/11/2012,14/11/2012,Fasteners,5.04,3,0.2
123568,08/11/2012,14/11/2012,Paper,92.94,3,41.82
123568,08/11/2012,14/11/2012,Furnishings,66.69,3,22.01
123568,08/11/2012,14/11/2012,Binders,91.68,5,28.65
106719,24/08/2011,24/08/2011,Binders,8.29,2,2.69
164189,25/03/2013,29/03/2013,Phones,403.17,4,25.2
114293,22/11/2013,27/11/2013,Chairs,195.14,4,-12.2
101749,04/10/2014,09/10/2014,Tables,171.29,3,-6.42
149559,12/09/2014,13/09/2014,Paper,12.96,2,6.22
149559,12/09/2014,13/09/2014,Envelopes,22.18,2,10.87
149559,12/09/2014,13/09/2014,Chairs,2054.27,8,256.78
137351,30/09/2011,04/10/2011,Binders,43.18,7,13.49
148054,07/10/2014,12/10/2014,Furnishings,41.96,2,2.94
148054,07/10/2014,12/10/2014,Appliances,227.84,4,66.07
148054,07/10/2014,12/10/2014,Paper,37.94,2,18.21
131492,20/10/2014,25/10/2014,Envelopes,8.96,2,4.3
131492,20/10/2014,25/10/2014,Labels,31.5,10,15.12
131492,20/10/2014,25/10/2014,Furnishings,30.56,2,10.39
131492,20/10/2014,25/10/2014,Tables,24.37,2,-3.35
106859,14/03/2014,19/03/2014,Storage,90.8,8,25.42
106859,14/03/2014,19/03/2014,Phones,140.74,8,49.26
106859,14/03/2014,19/03/2014,Accessories,214.95,5,88.13
106859,14/03/2014,19/03/2014,Paper,45.36,7,21.77
106859,14/03/2014,19/03/2014,Paper,288.24,6,138.36
125206,03/01/2013,05/01/2013,Storage,114.46,2,28.62
126137,03/10/2012,08/10/2012,Bookcases,120.67,2,18.45
104780,21/05/2011,25/05/2011,Art,31.84,8,10.51
101182,05/09/2014,06/09/2014,Paper,12.96,2,6.22
101182,05/09/2014,06/09/2014,Phones,43.18,3,15.11
150350,24/08/2013,31/08/2013,Machines,837.6,3,62.82
150350,24/08/2013,31/08/2013,Envelopes,135.9,5,63.87
150350,24/08/2013,31/08/2013,Paper,34.68,6,16.99
150350,24/08/2013,31/08/2013,Chairs,532.7,6,-39.95
150350,24/08/2013,31/08/2013,Appliances,43.1,5,11.21
150350,24/08/2013,31/08/2013,Supplies,15.88,4,0.16
136399,16/12/2011,17/12/2011,Furnishings,44.46,2,14.67
136399,16/12/2011,17/12/2011,Chairs,241.57,2,18.12
136399,16/12/2011,17/12/2011,Accessories,395,5,39.5
136399,16/12/2011,17/12/2011,Phones,627.17,4,70.56
131828,12/02/2014,14/02/2014,Chairs,963.14,4,108.35
131828,12/02/2014,14/02/2014,Phones,88.78,3,7.77
109218,30/06/2011,03/07/2011,Art,32.4,5,10.37
109036,20/12/2011,25/12/2011,Labels,31.05,3,14.9
128986,03/08/2011,05/08/2011,Paper,93.02,3,33.72
153969,21/09/2011,25/09/2011,Envelopes,15.56,2,7.31
153969,21/09/2011,25/09/2011,Envelopes,78.35,5,36.82
153969,21/09/2011,25/09/2011,Art,59.52,3,15.48
153969,21/09/2011,25/09/2011,Paper,38.52,9,17.33
153969,21/09/2011,25/09/2011,Phones,239.98,2,24
153969,21/09/2011,25/09/2011,Paper,19.35,3,9.48
132059,24/09/2014,30/09/2014,Bookcases,180.59,2,-240.78
132059,24/09/2014,30/09/2014,Accessories,47.98,2,0.6
146416,21/10/2014,23/10/2014,Labels,3.75,1,1.8
146416,21/10/2014,23/10/2014,Binders,20.93,4,7.59
149384,10/07/2012,10/07/2012,Binders,3.37,3,-2.24
158372,10/11/2011,16/11/2011,Phones,601.54,8,60.15
158372,10/11/2011,16/11/2011,Accessories,10.99,1,4.29
158372,10/11/2011,16/11/2011,Furnishings,39.88,2,11.17
158372,10/11/2011,16/11/2011,Paper,62.24,8,28.01
158372,10/11/2011,16/11/2011,Furnishings,53.2,5,14.9
158372,10/11/2011,16/11/2011,Labels,39.84,8,18.33
108882,09/01/2013,15/01/2013,Accessories,349.95,5,118.98
108882,09/01/2013,15/01/2013,Phones,377.93,9,141.72
150189,09/07/2014,11/07/2014,Labels,75.18,6,35.33
114433,13/05/2011,17/05/2011,Accessories,149.97,3,52.49
108189,02/10/2011,05/10/2011,Paper,9.41,2,3.41
108189,02/10/2011,05/10/2011,Fasteners,4.67,2,1.46
108189,02/10/2011,05/10/2011,Phones,318.4,2,107.46
108189,02/10/2011,05/10/2011,Envelopes,12.77,6,4.63
108189,02/10/2011,05/10/2011,Supplies,15.36,2,-3.26
108189,02/10/2011,05/10/2011,Phones,230.38,3,20.16
108189,02/10/2011,05/10/2011,Accessories,7.16,1,-0.09
138933,25/04/2013,28/04/2013,Binders,3.98,1,1.39
140907,11/12/2014,13/12/2014,Accessories,49.08,3,4.91
140907,11/12/2014,13/12/2014,Storage,324.9,5,38.99
140907,11/12/2014,13/12/2014,Art,18.24,3,5.29
159730,18/09/2013,22/09/2013,Chairs,113.89,2,9.97
159730,18/09/2013,22/09/2013,Phones,105.58,2,7.92
155474,09/07/2013,15/07/2013,Phones,107.98,1,9.45
155474,09/07/2013,15/07/2013,Binders,19.3,3,6.03
140662,17/11/2011,19/11/2011,Accessories,99.98,2,8
140662,17/11/2011,19/11/2011,Paper,733.95,7,352.3
140662,17/11/2011,19/11/2011,Appliances,241.44,3,72.43
155145,27/12/2012,29/12/2012,Accessories,7.92,8,3.48
146038,09/02/2012,16/02/2012,Chairs,203.92,5,22.94
133865,09/05/2014,13/05/2014,Copiers,3359.95,6,1049.99
157770,13/12/2012,15/12/2012,Phones,494.38,3,49.44
157770,13/12/2012,15/12/2012,Binders,29.2,5,9.86
157770,13/12/2012,15/12/2012,Accessories,248.85,5,27.37
157770,13/12/2012,15/12/2012,Accessories,36.24,1,15.22
106264,26/12/2011,30/12/2011,Supplies,11.91,3,0.12
106264,26/12/2011,30/12/2011,Furnishings,3.48,2,1.11
110569,23/05/2012,30/05/2012,Binders,19.19,7,-12.8
110569,23/05/2012,30/05/2012,Appliances,121.79,4,13.7
136308,17/11/2014,17/11/2014,Machines,1919.98,3,216
133130,27/09/2011,01/10/2011,Chairs,603.92,5,45.29
133130,27/09/2011,01/10/2011,Paper,81.98,2,40.17
165057,11/09/2012,15/09/2012,Art,181.35,9,48.96
165057,11/09/2012,15/09/2012,Labels,8.64,3,4.23
109253,22/08/2014,23/08/2014,Art,17.12,4,4.96
109253,22/08/2014,23/08/2014,Phones,431.97,4,37.8
109253,22/08/2014,23/08/2014,Furnishings,129.92,4,10.39
109253,22/08/2014,23/08/2014,Tables,568.73,3,28.44
109253,22/08/2014,23/08/2014,Binders,117.14,9,42.46
109253,22/08/2014,23/08/2014,Appliances,203.52,3,54.95
109253,22/08/2014,23/08/2014,Labels,51.75,5,24.84
112011,13/08/2012,20/08/2012,Art,50.8,5,13.21
157308,18/08/2013,22/08/2013,Binders,15.71,4,5.7
134733,23/09/2011,28/09/2011,Bookcases,436,3,20.52
134733,23/09/2011,28/09/2011,Phones,83.98,2,31.49
115161,01/02/2011,03/02/2011,Bookcases,290.67,2,3.42
115511,21/11/2012,25/11/2012,Bookcases,141.96,2,41.17
115511,21/11/2012,25/11/2012,Binders,66.05,4,23.12
123778,24/09/2014,01/10/2014,Binders,25.82,6,9.04
123778,24/09/2014,01/10/2014,Appliances,160.96,2,48.29
166471,09/08/2011,13/08/2011,Phones,1091.17,4,68.2
166471,09/08/2011,13/08/2011,Phones,219.17,2,-43.83
152527,17/10/2012,17/10/2012,Storage,77.88,2,3.89
100244,21/09/2013,25/09/2013,Paper,65.79,9,30.26
100244,21/09/2013,25/09/2013,Binders,271.98,2,88.39
100244,21/09/2013,25/09/2013,Art,11.76,4,3.18
100244,21/09/2013,25/09/2013,Paper,77.52,2,37.98
100244,21/09/2013,25/09/2013,Binders,48.64,2,15.81
151841,27/04/2012,02/05/2012,Appliances,43.56,5,3.27
151841,27/04/2012,02/05/2012,Supplies,5.84,2,0.73
134803,29/05/2013,04/06/2013,Appliances,262.24,2,78.67
134803,29/05/2013,04/06/2013,Paper,182.72,8,84.05
134803,29/05/2013,04/06/2013,Accessories,131.6,7,7.9
134803,29/05/2013,04/06/2013,Binders,22.72,4,7.38
134803,29/05/2013,04/06/2013,Machines,558.4,2,41.88
148264,09/12/2014,10/12/2014,Storage,29.79,3,8.64
148264,09/12/2014,10/12/2014,Furnishings,128.9,2,15.47
148264,09/12/2014,10/12/2014,Paper,60.12,9,28.86
131212,06/12/2014,10/12/2014,Binders,24.82,3,8.38
131212,06/12/2014,10/12/2014,Binders,14.98,6,5.43
144099,29/11/2012,30/11/2012,Binders,4.3,1,1.56
162614,08/10/2013,14/10/2013,Binders,27.26,2,8.86
168592,08/09/2011,14/09/2011,Appliances,56.65,5,24.36
168592,08/09/2011,14/09/2011,Storage,14.97,1,4.19
168592,08/09/2011,14/09/2011,Fasteners,4.02,2,1.97
150035,02/12/2013,06/12/2013,Furnishings,16.74,2,4.35
143385,31/08/2011,05/09/2011,Accessories,92.52,9,18.5
131289,09/12/2013,15/12/2013,Art,8.56,2,2.48
131289,09/12/2013,15/12/2013,Paper,45.36,7,21.77
131289,09/12/2013,15/12/2013,Tables,1421.66,6,-195.48
107328,09/08/2013,16/08/2013,Tables,513.02,2,12.83
107328,09/08/2013,16/08/2013,Appliances,487.92,6,136.62
107328,09/08/2013,16/08/2013,Binders,15.24,5,5.33
168767,10/04/2012,15/04/2012,Binders,12.83,2,4.33
137673,06/09/2013,11/09/2013,Accessories,116,8,29
130680,25/06/2013,30/06/2013,Phones,38.24,4,-9.56
110849,18/04/2011,23/04/2011,Machines,287.97,4,97.19
110849,18/04/2011,23/04/2011,Art,13.12,4,3.8
110849,18/04/2011,23/04/2011,Art,10.75,5,3.55
110849,18/04/2011,23/04/2011,Fasteners,11.62,2,3.6
120838,23/03/2011,26/03/2011,Storage,330.4,2,85.9
120838,23/03/2011,26/03/2011,Phones,604.75,6,37.8
118542,02/12/2014,06/12/2014,Paper,45.36,7,21.77
118542,02/12/2014,06/12/2014,Binders,10.13,2,3.67
152737,08/11/2014,13/11/2014,Binders,21.79,4,7.63
152737,08/11/2014,13/11/2014,Accessories,439.8,4,145.13
130029,04/07/2013,07/07/2013,Paper,12.96,2,6.22
130029,04/07/2013,07/07/2013,Fasteners,3.96,2,0.08
168109,04/07/2014,04/07/2014,Accessories,59.98,2,26.39
168109,04/07/2014,04/07/2014,Machines,2395.2,6,209.58
168109,04/07/2014,04/07/2014,Accessories,1687.8,4,742.63
168109,04/07/2014,04/07/2014,Phones,7.99,1,2.7
103163,08/06/2013,12/06/2013,Binders,4.78,1,1.55
103163,08/06/2013,12/06/2013,Paper,4.73,1,2.32
161823,04/09/2014,09/09/2014,Art,5.96,2,1.67
138310,27/06/2014,01/07/2014,Accessories,431.93,9,64.79
141929,05/09/2014,09/09/2014,Binders,487.98,2,152.5
141929,05/09/2014,09/09/2014,Phones,5.56,1,1.74
141929,05/09/2014,09/09/2014,Storage,217.85,5,65.36
113530,20/05/2014,22/05/2014,Chairs,681.41,12,42.59
113530,20/05/2014,22/05/2014,Art,3.52,2,1.02
113530,20/05/2014,22/05/2014,Art,5.58,1,1.4
113530,20/05/2014,22/05/2014,Accessories,36.32,1,10.9
169726,09/08/2011,13/08/2011,Binders,2060.74,7,643.98
132178,04/05/2014,09/05/2014,Storage,69.52,2,19.47
132178,04/05/2014,09/05/2014,Storage,763.44,8,45.81
156594,20/12/2011,23/12/2011,Binders,487.98,2,152.5
156594,20/12/2011,23/12/2011,Art,47.3,2,12.3
156594,20/12/2011,23/12/2011,Art,4.13,1,1.16
156594,20/12/2011,23/12/2011,Binders,155.12,5,50.41
146528,25/07/2011,27/07/2011,Paper,6.48,1,3.18
146528,25/07/2011,27/07/2011,Supplies,15.52,4,4.5
161676,19/07/2013,24/07/2013,Supplies,33.8,5,4.23
129364,08/12/2011,13/12/2011,Labels,27.89,7,9.06
129364,08/12/2011,13/12/2011,Binders,6.46,4,-4.52
129364,08/12/2011,13/12/2011,Phones,52.68,3,19.76
129364,08/12/2011,13/12/2011,Supplies,13.88,5,-2.6
129364,08/12/2011,13/12/2011,Accessories,103.92,10,-18.19
129364,08/12/2011,13/12/2011,Labels,11.52,5,3.74
129364,08/12/2011,13/12/2011,Paper,10.37,2,3.63
129364,08/12/2011,13/12/2011,Storage,39.07,3,2.93
156440,05/12/2012,09/12/2012,Furnishings,44.46,2,14.67
102792,14/12/2013,20/12/2013,Art,9.84,3,3.25
140760,03/06/2014,06/06/2014,Paper,25.34,6,7.92
140760,03/06/2014,06/06/2014,Envelopes,43.92,5,15.92
131359,30/10/2012,02/11/2012,Machines,59.99,2,-46
131359,30/10/2012,02/11/2012,Copiers,439.99,1,165
131359,30/10/2012,02/11/2012,Phones,87.96,5,30.79
131359,30/10/2012,02/11/2012,Furnishings,15.49,4,3.68
151680,19/11/2012,21/11/2012,Furnishings,141.96,2,22.71
140039,13/09/2011,17/09/2011,Storage,79.4,5,5.96
113670,16/10/2014,18/10/2014,Tables,510.24,3,6.38
113670,16/10/2014,18/10/2014,Paper,204.95,5,100.43
166198,22/04/2014,25/04/2014,Accessories,11.54,1,3.46
166198,22/04/2014,25/04/2014,Furnishings,162.6,3,34.15
135608,08/12/2011,10/12/2011,Paper,45.68,2,21.01
135608,08/12/2011,10/12/2011,Chairs,603.92,5,45.29
169789,30/12/2011,04/01/2012,Binders,551.99,5,-459.99
151512,27/12/2013,03/01/2014,Appliances,18.72,2,3.51
161956,28/08/2014,30/08/2014,Furnishings,198.46,2,99.23
161956,28/08/2014,30/08/2014,Appliances,321.92,4,96.58
161956,28/08/2014,30/08/2014,Copiers,879.98,2,329.99
161956,28/08/2014,30/08/2014,Supplies,28.4,5,8.24
161956,28/08/2014,30/08/2014,Chairs,230.28,3,23.03
161956,28/08/2014,30/08/2014,Paper,116.28,3,56.98
161956,28/08/2014,30/08/2014,Binders,841.57,2,294.55
161956,28/08/2014,30/08/2014,Storage,354.9,5,17.75
167745,18/09/2012,23/09/2012,Art,11.68,2,5.49
167745,18/09/2012,23/09/2012,Supplies,16.9,2,5.07
167745,18/09/2012,23/09/2012,Furnishings,24.4,2,10.25
155530,18/12/2013,22/12/2013,Tables,2003.52,6,-325.57
107937,03/05/2012,08/05/2012,Furnishings,665.88,6,106.54
144218,01/11/2013,05/11/2013,Storage,1085.42,7,282.21
107139,05/07/2011,11/07/2011,Binders,180.96,6,67.86
117163,28/01/2011,03/02/2011,Storage,57.23,1,14.31
117163,28/01/2011,03/02/2011,Tables,333,3,-16.65
117163,28/01/2011,03/02/2011,Art,36.44,4,12.03
100363,08/04/2011,15/04/2011,Fasteners,2.37,2,0.83
100363,08/04/2011,15/04/2011,Paper,19.01,3,6.89
126760,26/07/2011,02/08/2011,Phones,911.98,2,114
126760,26/07/2011,02/08/2011,Chairs,674.35,3,-109.58
126760,26/07/2011,02/08/2011,Furnishings,134.01,9,36.18
126760,26/07/2011,02/08/2011,Accessories,170.97,3,70.1
101931,28/10/2011,31/10/2011,Binders,7.18,2,2.25
101931,28/10/2011,31/10/2011,Supplies,6.28,2,0.06
101931,28/10/2011,31/10/2011,Supplies,480.74,2,14.42
101931,28/10/2011,31/10/2011,Bookcases,617,6,-36.29
101931,28/10/2011,31/10/2011,Storage,141.4,5,38.18
131849,07/06/2014,11/06/2014,Furnishings,4.95,1,2.18
131849,07/06/2014,11/06/2014,Storage,26.4,5,0
140816,20/12/2011,20/12/2011,Accessories,447.94,7,89.59
123246,18/10/2014,20/10/2014,Art,10.64,4,2.77
124709,27/07/2011,29/07/2011,Accessories,238,2,38.08
132486,23/10/2012,27/10/2012,Accessories,148.32,9,63.78
132486,23/10/2012,27/10/2012,Chairs,240.78,1,27.09
132486,23/10/2012,27/10/2012,Chairs,191.97,7,16.8
132486,23/10/2012,27/10/2012,Paper,11.56,2,5.66
132486,23/10/2012,27/10/2012,Envelopes,11.8,4,5.66
132486,23/10/2012,27/10/2012,Chairs,842.35,3,42.12
129896,15/06/2012,20/06/2012,Paper,9.57,2,2.99
129896,15/06/2012,20/06/2012,Storage,82.37,2,-19.56
129896,15/06/2012,20/06/2012,Furnishings,364.7,6,-36.47
129896,15/06/2012,20/06/2012,Furnishings,40.26,4,11.07
163881,25/11/2013,01/12/2013,Accessories,659.9,2,217.77
163881,25/11/2013,01/12/2013,Chairs,1684.75,6,210.59
163881,25/11/2013,01/12/2013,Accessories,559.92,8,190.37
119312,02/10/2012,07/10/2012,Storage,270.34,14,75.7
142573,19/07/2014,24/07/2014,Tables,801.6,5,-448.9
142573,19/07/2014,24/07/2014,Chairs,161.57,2,10.1
142573,19/07/2014,24/07/2014,Paper,16.1,2,5.23
142573,19/07/2014,24/07/2014,Binders,7.66,4,-6.12
142573,19/07/2014,24/07/2014,Chairs,311.98,3,-42.9
103940,17/09/2011,21/09/2011,Storage,30.28,2,1.21
103940,17/09/2011,21/09/2011,Storage,57.93,3,16.22
103940,17/09/2011,21/09/2011,Furnishings,35.34,2,13.43
103940,17/09/2011,21/09/2011,Binders,137.24,5,46.32
123001,03/09/2014,09/09/2014,Art,9.4,5,2.73
123001,03/09/2014,09/09/2014,Labels,74,5,37
123001,03/09/2014,09/09/2014,Phones,201.58,2,12.6
133144,17/05/2013,22/05/2013,Paper,17.34,3,8.5
151862,02/03/2013,09/03/2013,Phones,159.98,2,14
114951,27/06/2013,04/07/2013,Furnishings,22.14,3,6.42
134838,20/02/2014,21/02/2014,Art,12.84,3,3.47
134838,20/02/2014,21/02/2014,Furnishings,44.67,3,12.06
146010,21/05/2013,24/05/2013,Binders,40.64,7,-32.51
135090,22/11/2011,26/11/2011,Paper,53.82,9,24.22
101308,03/10/2014,08/10/2014,Fasteners,8.94,3,4.11
101308,03/10/2014,08/10/2014,Phones,84.78,2,-20.14
119564,16/12/2014,21/12/2014,Furnishings,22.77,3,9.79
135265,08/07/2013,10/07/2013,Chairs,287.97,4,-3.6
135265,08/07/2013,10/07/2013,Copiers,2799.96,5,944.99
135265,08/07/2013,10/07/2013,Paper,48.94,1,24.47
108735,18/04/2013,22/04/2013,Bookcases,257.5,3,24.24
116834,11/10/2011,16/10/2011,Furnishings,63.47,11,19.04
116834,11/10/2011,16/10/2011,Accessories,345,5,58.65
107468,18/12/2012,22/12/2012,Art,6.85,2,0.6
144463,02/01/2014,06/01/2014,Furnishings,474.43,11,199.26
130764,28/10/2014,29/10/2014,Bookcases,556.67,5,6.55
130764,28/10/2014,29/10/2014,Phones,95.84,4,34.74
169957,27/09/2013,01/10/2013,Appliances,236.88,6,66.33
169957,27/09/2013,01/10/2013,Paper,29.9,5,14.65
169957,27/09/2013,01/10/2013,Accessories,100,4,21
110786,29/12/2011,02/01/2012,Furnishings,24.9,5,8.22
110786,29/12/2011,02/01/2012,Paper,21.12,4,9.5
110786,29/12/2011,02/01/2012,Machines,767.95,6,287.98
110786,29/12/2011,02/01/2012,Binders,14.35,3,4.66
110786,29/12/2011,02/01/2012,Phones,191.98,3,19.2
110786,29/12/2011,02/01/2012,Labels,274.77,9,126.39
110786,29/12/2011,02/01/2012,Furnishings,70.56,6,23.99
137750,25/06/2012,30/06/2012,Furnishings,204.85,5,57.36
124058,20/11/2012,24/11/2012,Phones,72.74,7,-15.46
124058,20/11/2012,24/11/2012,Chairs,572.16,3,35.76
138716,17/09/2012,20/09/2012,Binders,25.03,3,7.82
140417,26/09/2013,30/09/2013,Paper,60.05,9,22.52
140417,26/09/2013,30/09/2013,Binders,5.02,1,-3.52
163692,08/09/2014,10/09/2014,Binders,7.86,3,-6.02
111913,05/08/2013,07/08/2013,Phones,302.38,2,30.24
111913,05/08/2013,07/08/2013,Binders,20.95,3,7.07
111913,05/08/2013,07/08/2013,Binders,11.78,3,3.98
155999,08/08/2014,14/08/2014,Phones,159.96,5,18
155999,08/08/2014,14/08/2014,Binders,13.76,2,4.64
163573,25/11/2013,28/11/2013,Binders,1219.96,5,381.24
153416,24/11/2012,29/11/2012,Binders,3.17,2,0.99
153416,24/11/2012,29/11/2012,Paper,19.44,3,9.33
153416,24/11/2012,29/11/2012,Storage,454.86,7,54.58
153416,24/11/2012,29/11/2012,Binders,91.39,8,29.7
133823,12/05/2014,13/05/2014,Paper,37.44,6,16.85
133823,12/05/2014,13/05/2014,Labels,37.59,3,17.67
133823,12/05/2014,13/05/2014,Binders,26.03,2,9.44
121272,29/03/2012,04/04/2012,Appliances,73.28,4,21.25
105914,03/10/2014,09/10/2014,Binders,112.12,5,42.05
105914,03/10/2014,09/10/2014,Storage,1575.14,7,204.77
112725,31/01/2014,07/02/2014,Art,12.74,7,5.73
112725,31/01/2014,07/02/2014,Art,8.82,3,2.38
112725,31/01/2014,07/02/2014,Chairs,120.78,1,-13.59
106131,15/01/2014,17/01/2014,Accessories,169.06,7,-14.79
106131,15/01/2014,17/01/2014,Storage,168.62,9,14.75
157924,11/10/2011,13/10/2011,Storage,31.92,4,8.3
157924,11/10/2011,13/10/2011,Chairs,433.57,2,-65.04
100216,13/04/2012,14/04/2012,Paper,31.1,6,10.89
100216,13/04/2012,14/04/2012,Paper,54.82,3,17.82
100601,17/11/2014,21/11/2014,Storage,48.86,7,0.98
154340,29/11/2012,30/11/2012,Art,56.3,2,15.76
148593,17/06/2013,19/06/2013,Paper,46.35,5,21.78
119039,07/03/2014,11/03/2014,Binders,14.98,9,5.43
150875,16/11/2012,20/11/2012,Tables,696.42,2,160.18
150875,16/11/2012,20/11/2012,Phones,304.78,3,22.86
154200,18/06/2012,22/06/2012,Art,51.98,2,15.07
124233,09/04/2013,15/04/2013,Furnishings,24.7,5,10.37
111234,18/02/2012,22/02/2012,Labels,9.24,3,4.44
149881,02/04/2014,04/04/2014,Bookcases,482.66,8,85.18
149881,02/04/2014,04/04/2014,Machines,4799.98,2,360
134565,12/06/2014,14/06/2014,Paper,37.94,2,18.21
134565,12/06/2014,14/06/2014,Binders,18.29,6,6.63
134565,12/06/2014,14/06/2014,Machines,385.8,5,130.21
134565,12/06/2014,14/06/2014,Storage,102.96,2,1.03
134565,12/06/2014,14/06/2014,Bookcases,174.42,3,41.86
154970,05/01/2012,10/01/2012,Chairs,61.58,1,-6.93
147144,27/03/2014,29/03/2014,Art,19.83,1,5.95
133704,20/09/2011,26/09/2011,Appliances,43.92,4,11.86
